name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blastochloridaceae	2831090	F	310	6	316	0.00001
Alsobacteraceae	2792775	F	220	4	224	0.00001
Aestuariivirgaceae	2650922	F	212	1	213	0.00001
Chelatococcaceae	2036754	F	201	5	206	0.00001
Lichenihabitantaceae	2723775	F	132	0	132	0.00001
Kaistiaceae	2831111	F	129	1	130	0.00001
Salinarimonadaceae	2137278	F	117	2	119	0.00000
Afifellaceae	2829802	F	94	4	98	0.00000
Terrirubraceae	3142785	F	93	0	93	0.00000
Rhodoligotrophaceae	3149308	F	69	0	69	0.00000
Ancalomicrobiaceae	2172021	F	61	1	62	0.00000
Coralliovaceae	3228937	F	58	0	58	0.00000
Methylopilaceae	3149309	F	49	0	49	0.00000
Salaquimonadaceae	3149307	F	39	0	39	0.00000
Paracoccaceae	31989	F	29659	3388	33047	0.00138
Roseobacteraceae	2854170	F	12923	1263	14186	0.00059
Acetobacteraceae	433	F	20561	184	20745	0.00086
Roseomonadaceae	3385906	F	6877	119	6996	0.00029
Acidocellaceae	3385905	F	399	1	400	0.00002
Elioraeaceae	2690195	F	56	0	56	0.00000
Sphingomonadaceae	41297	F	10637	465	11102	0.00046
Erythrobacteraceae	335929	F	5334	92	5426	0.00023
Sphingobiaceae	3423717	F	2878	483	3361	0.00014
Sphingopyxidaceae	3423718	F	1742	118	1860	0.00008
Sphingosinicellaceae	2820280	F	1444	31	1475	0.00006
Sphingorhabdaceae	3423719	F	1010	5	1015	0.00004
Rhizorhabdaceae	3423714	F	700	83	783	0.00003
Parasphingopyxidaceae	3423716	F	323	0	323	0.00001
Zymomonadaceae	2844881	F	307	22	329	0.00001
Blastomonadaceae	3423720	F	236	4	240	0.00001
Sphingomicrobiaceae	3423713	F	212	1	213	0.00001
Aquisediminimonadaceae	3423715	F	87	0	87	0.00000
Azospirillaceae	2829815	F	5839	126	5965	0.00025
Rhodospirillaceae	41295	F	2754	73	2827	0.00012
Terasakiellaceae	2813951	F	1633	2	1635	0.00007
Thalassospiraceae	2844866	F	997	24	1021	0.00004
Rhodovibrionaceae	2844403	F	700	3	703	0.00003
Dongiaceae	3031144	F	421	4	425	0.00002
Thalassobaculaceae	2844864	F	420	14	434	0.00002
Zavarziniaceae	2844877	F	394	2	396	0.00002
Stellaceae	2844601	F	356	2	358	0.00001
Magnetospirillaceae	3036766	F	314	65	379	0.00002
Aestuariispiraceae	3466454	F	240	0	240	0.00001
Novispirillaceae	3031145	F	171	2	173	0.00001
Magnetovibrionaceae	3031143	F	99	0	99	0.00000
Anaplasmataceae	942	F	5941	37	5978	0.00025
Rickettsiaceae	775	F	5460	7	5467	0.00023
Candidatus Midichloriaceae	1328881	F	688	0	688	0.00003
Candidatus Deianiraeaceae	2603433	F	172	168	340	0.00001
Caulobacteraceae	76892	F	8130	220	8350	0.00035
Candidatus Pelagibacteraceae	1655514	F	4305	155	4460	0.00019
Geminicoccaceae	2066434	F	1228	124	1352	0.00006
Maricaulaceae	2800061	F	929	31	960	0.00004
Robiginitomaculaceae	2800062	F	157	0	157	0.00001
Holosporaceae	44746	F	608	0	608	0.00003
