name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Beijerinckiaceae	45404	F	583	3	586	0.00002
Ahrensiaceae	2829814	F	528	39	567	0.00001
Reyranellaceae	2844375	F	527	2	529	0.00001
Cohaesibacteraceae	655351	F	466	2	468	0.00001
Pleomorphomonadaceae	2843308	F	341	12	353	0.00001
Blastochloridaceae	2831090	F	313	5	318	0.00001
Amorphaceae	2685818	F	304	2	306	0.00001
Chelatococcaceae	2036754	F	210	5	215	0.00001
Alsobacteraceae	2792775	F	193	3	196	0.00001
Aestuariivirgaceae	2650922	F	181	0	181	0.00000
Kaistiaceae	2831111	F	161	1	162	0.00000
Lichenihabitantaceae	2723775	F	131	0	131	0.00000
Salinarimonadaceae	2137278	F	109	1	110	0.00000
Terrirubraceae	3142785	F	108	0	108	0.00000
Coralliovaceae	3228937	F	107	0	107	0.00000
Afifellaceae	2829802	F	96	4	100	0.00000
Rhodoligotrophaceae	3149308	F	71	0	71	0.00000
Ancalomicrobiaceae	2172021	F	54	0	54	0.00000
Methylopilaceae	3149309	F	41	0	41	0.00000
Salaquimonadaceae	3149307	F	29	0	29	0.00000
Paracoccaceae	31989	F	30397	3212	33609	0.00088
Roseobacteraceae	2854170	F	15231	1576	16807	0.00044
Sphingomonadaceae	41297	F	12021	987	13008	0.00034
Erythrobacteraceae	335929	F	5486	95	5581	0.00015
Sphingobiaceae	3423717	F	3242	547	3789	0.00010
Sphingopyxidaceae	3423718	F	2404	124	2528	0.00007
Sphingorhabdaceae	3423719	F	1068	14	1082	0.00003
Sphingosinicellaceae	2820280	F	933	42	975	0.00003
Rhizorhabdaceae	3423714	F	892	81	973	0.00003
Zymomonadaceae	2844881	F	357	41	398	0.00001
Parasphingopyxidaceae	3423716	F	297	2	299	0.00001
Blastomonadaceae	3423720	F	244	4	248	0.00001
Sphingomicrobiaceae	3423713	F	225	5	230	0.00001
Aquisediminimonadaceae	3423715	F	146	2	148	0.00000
Acetobacteraceae	433	F	19334	196	19530	0.00051
Roseomonadaceae	3385906	F	6772	93	6865	0.00018
Acidocellaceae	3385905	F	393	0	393	0.00001
Elioraeaceae	2690195	F	66	0	66	0.00000
Anaplasmataceae	942	F	8413	114	8527	0.00022
Rickettsiaceae	775	F	7632	7	7639	0.00020
Candidatus Midichloriaceae	1328881	F	960	1	961	0.00003
Candidatus Deianiraeaceae	2603433	F	714	326	1040	0.00003
Azospirillaceae	2829815	F	6994	137	7131	0.00019
Rhodospirillaceae	41295	F	2871	69	2940	0.00008
Thalassospiraceae	2844866	F	1060	23	1083	0.00003
Rhodovibrionaceae	2844403	F	691	2	693	0.00002
Terasakiellaceae	2813951	F	591	0	591	0.00002
Thalassobaculaceae	2844864	F	425	13	438	0.00001
Dongiaceae	3031144	F	423	4	427	0.00001
Allostellaceae	2844601	F	387	2	389	0.00001
Magnetospirillaceae	3036766	F	350	66	416	0.00001
Zavarziniaceae	2844877	F	334	1	335	0.00001
Novispirillaceae	3031145	F	331	4	335	0.00001
Aestuariispiraceae	3466454	F	199	0	199	0.00001
Magnetovibrionaceae	3031143	F	37	0	37	0.00000
Caulobacteraceae	76892	F	8617	238	8855	0.00023
Candidatus Pelagibacteraceae	1655514	F	5824	275	6099	0.00016
Geminicoccaceae	2066434	F	1317	121	1438	0.00004
Holosporaceae	44746	F	920	2	922	0.00002
Candidatus Paracaedibacteraceae	1777752	F	201	0	201	0.00001
Candidatus Nucleicultricaceae	3399800	F	144	0	144	0.00000
Maricaulaceae	2800061	F	1024	32	1056	0.00003
