name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacter sp. JBIWA003	2831890	S	26	16	42	0.00000
Enterobacter sp. 638	399742	S	17	2	19	0.00000
Enterobacter sp. SA187	1914861	S	15	16	31	0.00000
Enterobacter sp. R4-368	1166130	S	13	3	16	0.00000
Enterobacter sp. JS8-1	3411633	S	12	4	16	0.00000
Enterobacter sp. AN-K1	2894203	S	10	24	34	0.00000
Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013	3077940	S	10	6	16	0.00000
Enterobacter bugandensis	881260	S	292	105	397	0.00001
Enterobacter mori	539813	S	183	30	213	0.00001
Enterobacter oligotrophicus	2478464	S	169	10	179	0.00000
Enterobacter wuhouensis	2529381	S	130	14	144	0.00000
Enterobacter pseudoroggenkampii	2996112	S	93	28	121	0.00000
Enterobacter soli	885040	S	76	12	88	0.00000
Enterobacter adelaidei	3142537	S	30	7	37	0.00000
Enterobacter huaxiensis	2494702	S	23	1	24	0.00000
Enterobacter quasiroggenkampii	2497436	S	20	9	29	0.00000
Blochmannia endosymbiont of Camponotus sp.	700220	S	264	9	273	0.00001
Candidatus Blochmannia sp. SNP	3118169	S	250	4	254	0.00001
Blochmannia endosymbiont of Colobopsis nipponica	2681987	S	188	1	189	0.00000
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	104	3	107	0.00000
Blochmannia endosymbiont of Camponotus nipponensis	2681986	S	99	0	99	0.00000
