name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Polyangiaceae	49	F	35727	1530	37257	0.00160
Sandaracinaceae	1055686	F	3668	108	3776	0.00016
Labilitrichaceae	1524216	F	1714	27	1741	0.00007
Nannocystaceae	224463	F	13470	190	13660	0.00059
Kofleriaceae	224464	F	1958	48	2006	0.00009
Myxococcaceae	31	F	24545	1344	25889	0.00111
Archangiaceae	39	F	9859	504	10363	0.00045
Anaeromyxobacteraceae	1524215	F	7060	259	7319	0.00031
Vulgatibacteraceae	1524213	F	463	19	482	0.00002
Pendulisporaceae	3375061	F	3114	26	3140	0.00014
Treponemataceae	2845253	F	32894	1043	33937	0.00146
Spirochaetaceae	137	F	7612	16	7628	0.00033
Borreliaceae	1643685	F	5583	9	5592	0.00024
Sphaerochaetaceae	2791015	F	4802	73	4875	0.00021
Breznakiellaceae	2951104	F	2756	54	2810	0.00012
Leptospiraceae	170	F	10675	294	10969	0.00047
Brachyspiraceae	143786	F	7424	123	7547	0.00032
Winmispiraceae	3409819	F	420	1	421	0.00002
Thermospiraceae	3024225	F	308	0	308	0.00001
Acidobacteriaceae	204434	F	12994	44	13038	0.00056
Candidatus Korobacteraceae	3121618	F	490	4	494	0.00002
Bryobacteraceae	1962910	F	1157	0	1157	0.00005
Holophagaceae	574976	F	5021	31	5052	0.00022
Thermotomaculaceae	2562244	F	2438	18	2456	0.00011
Acanthopleuribacteraceae	533207	F	1204	23	1227	0.00005
Vicinamibacteraceae	2211325	F	3838	155	3993	0.00017
Elusimicrobiaceae	641876	F	10889	10	10899	0.00047
Endomicrobiaceae	1783343	F	8027	3	8030	0.00035
Pseudobdellovibrionaceae	213483	F	10898	36	10934	0.00047
Silvanigrellaceae	2024974	F	1313	554	1867	0.00008
Halobacteriovoraceae	1652132	F	1010	1	1011	0.00004
Bacteriovoracaceae	263369	F	603	47	650	0.00003
Nitrospiraceae	189779	F	5400	749	6149	0.00026
Thermodesulfovibrionaceae	2811504	F	3001	9	3010	0.00013
Dissulfurispiraceae	2811505	F	580	1	581	0.00002
Mucispirillaceae	2945020	F	2391	73	2464	0.00011
Deferribacteraceae	191394	F	1395	15	1410	0.00006
Geovibrionaceae	2945019	F	1271	11	1282	0.00006
Flexistipitaceae	2945022	F	1168	12	1180	0.00005
Calditerrivibrionaceae	2945021	F	247	2	249	0.00001
Aquificaceae	64898	F	2508	0	2508	0.00011
Hydrogenothermaceae	224027	F	2095	32	2127	0.00009
Desulfurobacteriaceae	558314	F	1433	7	1440	0.00006
Thermodesulfobiaceae	227387	F	2185	2	2187	0.00009
Coprothermobacteraceae	2138247	F	1862	281	2143	0.00009
Dictyoglomaceae	203488	F	1479	0	1479	0.00006
Atribacteraceae	2847776	F	583	4	587	0.00003
Candidatus Caldatribacteriaceae	3378215	F	277	0	277	0.00001
Atrimonadaceae	3149263	F	53	252	305	0.00001
Thermatribacteraceae	3240449	F	20	92	112	0.00000
Sphaerobacteraceae	85002	F	864	0	864	0.00004
Thermomicrobiaceae	189777	F	293	0	293	0.00001
Calditrichaceae	1962854	F	1131	1	1132	0.00005
Chrysiogenaceae	189770	F	1027	410	1437	0.00006
Thermosulfidibacteraceae	3120748	F	747	6	753	0.00003
Caldisericaceae	693073	F	569	0	569	0.00002
Nitrospinaceae	407032	F	210	0	210	0.00001
Clostridiaceae	31979	F	1264944	98645	1363589	0.05864
Oscillospiraceae	216572	F	353625	75365	428990	0.01845
Butyricicoccaceae	3085642	F	49566	3523	53089	0.00228
Eubacteriaceae	186806	F	43292	9592	52884	0.00227
Desulfitobacteriaceae	2937909	F	33884	5746	39630	0.00170
Acutalibacteraceae	3082771	F	33312	26762	60074	0.00258
Eubacteriales Family XII. Incertae Sedis	543313	F	4402	10705	15107	0.00065
Clostridiales Family XVII. Incertae Sedis	539000	F	1910	8	1918	0.00008
Clostridiales Family XVI. Incertae Sedis	543347	F	980	816	1796	0.00008
Peptococcaceae	186807	F	24278	3364	27642	0.00119
Aristaeellaceae	3046368	F	19715	23	19738	0.00085
Heliobacteriaceae	31984	F	9764	629	10393	0.00045
Proteinivoracaceae	1491775	F	7153	62	7215	0.00031
Desulfallaceae	2867375	F	4082	42	4124	0.00018
Syntrophomonadaceae	68298	F	2204	76	2280	0.00010
Symbiobacteriaceae	543349	F	2064	3	2067	0.00009
Thermincolaceae	2937911	F	1072	81	1153	0.00005
Desulfotomaculaceae	2937910	F	322	184	506	0.00002
Lachnospiraceae	186803	F	502586	131699	634285	0.02727
Vallitaleaceae	2603322	F	11496	283	11779	0.00051
Anaerotignaceae	3118652	F	10156	4659	14815	0.00064
Cellulosilyticaceae	3018741	F	8922	162	9084	0.00039
Defluviitaleaceae	1185407	F	5591	2803	8394	0.00036
Peptostreptococcaceae	186804	F	259327	65057	324384	0.01395
Anaerovoracaceae	543314	F	47400	5803	53203	0.00229
Caminicellaceae	3118654	F	9295	524	9819	0.00042
Natronincolaceae	3118656	F	6588	292	6880	0.00030
Thermotaleaceae	3118657	F	6287	345	6632	0.00029
Filifactoraceae	3118655	F	4592	1331	5923	0.00025
Peptoclostridiaceae	3120161	F	3541	240	3781	0.00016
Thermoanaerobacteraceae	186814	F	37513	2314	39827	0.00171
Thermoanaerobacterales Family IV. Incertae Sedis	543372	F	1778	500	2278	0.00010
Candidatus Desulforudaceae	3399799	F	743	19	762	0.00003
Christensenellaceae	990719	F	28819	4904	33723	0.00145
Halanaerobiaceae	972	F	8313	22	8335	0.00036
Halobacteroidaceae	53434	F	5095	3749	8844	0.00038
Halothermotrichaceae	3046412	F	967	3	970	0.00004
Tepidanaerobacteraceae	2770092	F	5921	42	5963	0.00026
Thermosediminibacteraceae	2770093	F	1869	7	1876	0.00008
Monoglobaceae	3085657	F	6537	9597	16134	0.00069
Neomoorellaceae	3039168	F	2486	12	2498	0.00011
Desulfitibacteraceae	3039170	F	2001	15	2016	0.00009
Zhaonellaceae	2748673	F	869	29	898	0.00004
Natranaerobiaceae	485255	F	1634	8	1642	0.00007
Natranaerofabaceae	2807496	F	722	0	722	0.00003
Koleobacteraceae	2786988	F	1273	16	1289	0.00006
Bacillaceae	186817	F	394153	186579	580732	0.02497
Paenibacillaceae	186822	F	216227	8144	224371	0.00965
Staphylococcaceae	90964	F	93497	59332	152829	0.00657
Caryophanaceae	186818	F	53894	10818	64712	0.00278
Listeriaceae	186820	F	22291	6747	29038	0.00125
Anoxybacillaceae	3120669	F	12854	2994	15848	0.00068
Alicyclobacillaceae	186823	F	11114	6362	17476	0.00075
Bacillales Family X. Incertae Sedis	539003	F	311	8	319	0.00001
Fictibacillaceae	3120697	F	5694	955	6649	0.00029
Gemellaceae	539738	F	5511	1671	7182	0.00031
Thermoactinomycetaceae	186824	F	4607	225	4832	0.00021
Sporolactobacillaceae	186821	F	1767	79	1846	0.00008
Guptibacillaceae	3421337	F	1488	483	1971	0.00008
Abyssicoccaceae	3076164	F	557	295	852	0.00004
Lactobacillaceae	33958	F	108961	18283	127244	0.00547
Streptococcaceae	1300	F	68865	19274	88139	0.00379
Enterococcaceae	81852	F	55160	165535	220695	0.00949
Carnobacteriaceae	186828	F	17591	4142	21733	0.00093
Aerococcaceae	186827	F	8527	1962	10489	0.00045
Selenomonadaceae	1843491	F	36772	1400	38172	0.00164
Sporomusaceae	1843490	F	26247	1590	27837	0.00120
Veillonellaceae	31977	F	27312	1592	28904	0.00124
Acidaminococcaceae	909930	F	10708	2563	13271	0.00057
Peptoniphilaceae	1570339	F	38472	17931	56403	0.00243
Tissierellaceae	1737406	F	18823	352	19175	0.00082
Acidilutibacteraceae	2992717	F	6010	1105	7115	0.00031
Tepidimicrobiaceae	2992719	F	5269	589	5858	0.00025
Thermohalobacteraceae	2848916	F	3865	163	4028	0.00017
Gottschalkiaceae	2042895	F	3372	64	3436	0.00015
Sporanaerobacteraceae	2992718	F	1832	23287	25119	0.00108
Erysipelotrichaceae	128827	F	46846	35409	82255	0.00354
Coprobacillaceae	2810280	F	22416	3859	26275	0.00113
Turicibacteraceae	2810281	F	7508	895	8403	0.00036
Caldicellulosiruptoraceae	3071002	F	18985	444	19429	0.00084
Geochordaceae	3366852	F	1232	14	1246	0.00005
Limnochordaceae	1676650	F	637	4224	4861	0.00021
Dethiobacteraceae	3086088	F	1090	4	1094	0.00005
Microbacteriaceae	85023	F	619616	64694	684310	0.02943
Micrococcaceae	1268	F	132032	21289	153321	0.00659
Intrasporangiaceae	85021	F	69214	9242	78456	0.00337
Cellulomonadaceae	85016	F	38380	7105	45485	0.00196
Promicromonosporaceae	85017	F	30919	25839	56758	0.00244
Dermabacteraceae	85020	F	12493	3773	16266	0.00070
Brevibacteriaceae	85019	F	11822	3720	15542	0.00067
Ornithinimicrobiaceae	2805590	F	11572	1367	12939	0.00056
Dermacoccaceae	145357	F	6078	1329	7407	0.00032
