name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Tenacibaculum tangerinum	3038772	S	696	89	785	0.00002
Tenacibaculum pacificus	3018314	S	616	309	925	0.00002
Tenacibaculum finnmarkense	2781243	S	612	281	893	0.00002
Tenacibaculum singaporense	2358479	S	543	270	813	0.00002
Tenacibaculum jejuense	584609	S	540	56	596	0.00002
Tenacibaculum insulae	2029677	S	480	132	612	0.00002
Tenacibaculum soleae	447689	S	462	197	659	0.00002
Tenacibaculum aestuariivivum	2006131	S	374	134	508	0.00001
Tenacibaculum dicentrarchi	669041	S	361	252	613	0.00002
Tenacibaculum todarodis	1850252	S	232	65	297	0.00001
Tenacibaculum mesophilum	104268	S	214	584	798	0.00002
Maribacter sp. R77961	3093871	S	1022	106	1128	0.00003
Maribacter sp. X9	3402159	S	1022	35	1057	0.00003
Maribacter sp. BPC-D8	3053613	S	956	148	1104	0.00003
Maribacter sp. LLG6340-A2	3160834	S	889	100	989	0.00003
Maribacter sp. IgM3_T14_3	3415140	S	868	181	1049	0.00003
Maribacter sp. HTCC2170	313603	S	650	21	671	0.00002
Maribacter sp. MJ134	2496865	S	593	85	678	0.00002
Maribacter sp. R86514	3093854	S	486	58	544	0.00001
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	88	184	272	0.00001
Maribacter halichondriae	2980554	S	1403	31	1434	0.00004
Maribacter litoralis	2059726	S	1127	279	1406	0.00004
Maribacter cobaltidurans	1178778	S	1027	1492	2519	0.00006
Maribacter litopenaei	2976127	S	860	145	1005	0.00003
Maribacter aestuarii	1130723	S	820	79	899	0.00002
Maribacter hydrothermalis	1836467	S	756	51	807	0.00002
Maribacter dokdonensis	320912	S	273	266	539	0.00001
Gramella sp. MT6	2705471	S	933	83	1016	0.00003
Gramella sp. MAR_2010_147	1250205	S	796	49	845	0.00002
Christiangramia sp. OXR-203	3100176	S	576	463	1039	0.00003
Christiangramia sp. LLG6405-1	3160832	S	424	132	556	0.00001
Christiangramia fulva	2126553	S	1892	100	1992	0.00005
Christiangramia flava	1486245	S	1888	530	2418	0.00006
Christiangramia echinicola	279359	S	1182	59	1241	0.00003
Christiangramia forsetii	411153	S	954	235	1189	0.00003
