name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Candidatus Reidiella	2738850	G	16	0	16	0.00000
Ignatzschineria	112008	G	128	0	128	0.00002
Wohlfahrtiimonas	582472	G	104	5	109	0.00002
Cardiobacterium	2717	G	62	0	62	0.00001
Suttonella	13275	G	35	0	35	0.00001
Dichelobacter	869	G	11	0	11	0.00000
Hydrocarboniphaga	243627	G	41	0	41	0.00001
Solimonas	413435	G	41	0	41	0.00001
Nevskia	64001	G	11	0	11	0.00000
Sinimarinibacterium	1861863	G	10	0	10	0.00000
Algiphilus	1266053	G	43	105	148	0.00002
Kangiella	261963	G	101	0	101	0.00001
Thiohalobacter	1273155	G	91	0	91	0.00001
Candidatus Portiera	235572	G	88	0	88	0.00001
Sulfurifustis	1692042	G	45	0	45	0.00001
Sulfuricaulis	1744881	G	22	0	22	0.00000
Acidiferrobacter	986106	G	20	0	20	0.00000
Candidatus Spongiihabitans	3033996	G	73	0	73	0.00001
Salinisphaera	180541	G	55	0	55	0.00001
Steroidobacter	469322	G	29	0	29	0.00000
Candidatus Rariloculus ( ex Nguyen 2022)	2978114	G	24	0	24	0.00000
Woeseia	1738655	G	14	0	14	0.00000
Candidatus Comchoanobacter	2975286	G	10	0	10	0.00000
Rhizobium	379	G	2105	76	2181	0.00031
Agrobacterium	357	G	953	212	1165	0.00017
Neorhizobium	1525371	G	211	5	216	0.00003
Pararhizobium	1612611	G	182	8	190	0.00003
Pseudorhizobium	1903858	G	45	2	47	0.00001
Allorhizobium	78526	G	23	0	23	0.00000
Sinorhizobium	28105	G	565	21	586	0.00008
Ensifer	106591	G	231	9	240	0.00003
Liberibacter	34019	G	252	2	254	0.00004
Shinella	323620	G	196	17	213	0.00003
Hoeflea	274591	G	188	2	190	0.00003
Lentilitoribacter	1649463	G	49	0	49	0.00001
Peteryoungia	2853332	G	43	1	44	0.00001
Georhizobium	2661800	G	19	0	19	0.00000
Terrirhizobium	3464117	G	19	0	19	0.00000
Ciceribacter	1648508	G	14	0	14	0.00000
Bradyrhizobium	374	G	3972	35	4007	0.00057
Rhodopseudomonas	1073	G	258	7	265	0.00004
Tardiphaga	1395974	G	101	1	102	0.00001
Variibacter	1649510	G	96	0	96	0.00001
Afipia	1033	G	76	5	81	0.00001
Nitrobacter	911	G	69	0	69	0.00001
Rugositalea	3466653	G	65	0	65	0.00001
Mesorhizobium	68287	G	1810	15	1825	0.00026
Nitratireductor	245876	G	142	2	144	0.00002
Aminobacter	31988	G	134	10	144	0.00002
Phyllobacterium	28100	G	113	0	113	0.00002
Chelativorans	449972	G	31	0	31	0.00000
Aquibium	2911176	G	26	0	26	0.00000
Terribium	3143704	G	15	0	15	0.00000
Bartonella	773	G	2227	15	2242	0.00032
Brucella	234	G	1005	356	1361	0.00019
Ochrobactrum	528	G	46	6	52	0.00001
Pseudochrobactrum	354349	G	137	4	141	0.00002
Roseibium	150830	G	590	60	650	0.00009
Stappia	152161	G	134	4	138	0.00002
Labrenzia	478070	G	113	28	141	0.00002
Pseudovibrio	258255	G	82	0	82	0.00001
Breoghania	1406135	G	80	0	80	0.00001
Pannonibacter	227873	G	46	6	52	0.00001
Methylobacterium	407	G	623	23	646	0.00009
Microvirga	186650	G	196	1	197	0.00003
Methylorubrum	2282523	G	196	37	233	0.00003
Devosia	46913	G	575	5	580	0.00008
Mariluticola	3064792	G	136	0	136	0.00002
Pelagibacterium	1082930	G	93	3	96	0.00001
Maritalea	623276	G	45	0	45	0.00001
Paradevosia	1573407	G	30	1	31	0.00000
Methylocystis	133	G	482	1	483	0.00007
Methylosinus	425	G	58	0	58	0.00001
Ancylobacter	99	G	130	4	134	0.00002
Labrys	204476	G	122	0	122	0.00002
Xanthobacter	279	G	118	5	123	0.00002
Pseudolabrys	556257	G	55	0	55	0.00001
Starkeya	152053	G	35	0	35	0.00001
Aquabacter	45402	G	23	0	23	0.00000
Azorhizobium	6	G	22	0	22	0.00000
Bosea	85413	G	368	2	370	0.00005
Martelella	293088	G	123	4	127	0.00002
Aureimonas	414371	G	120	2	122	0.00002
Antarcticirhabdus	3042730	G	73	0	73	0.00001
Jiella	1775688	G	26	0	26	0.00000
Hyphomicrobium	81	G	193	0	193	0.00003
Methyloceanibacter	1484898	G	44	0	44	0.00001
Methyloligella	1485594	G	35	0	35	0.00001
Rhodomicrobium	1068	G	29	0	29	0.00000
Filomicrobium	119044	G	21	0	21	0.00000
Pyruvatibacter	1742974	G	72	0	72	0.00001
Candidatus Phaeomarinibacter	1541445	G	61	0	61	0.00001
Anderseniella	444432	G	49	0	49	0.00001
Parvibaculum	256616	G	28	2	30	0.00000
Kaustia	2838250	G	14	0	14	0.00000
Tepidicaulis	1742977	G	10	0	10	0.00000
Phreatobacter	1632780	G	225	1	226	0.00003
Candidatus Hodgkinia	573657	G	93	0	93	0.00001
Candidatus Endowatersipora	376743	G	43	0	43	0.00001
Nordella	169055	G	39	0	39	0.00001
Enhydrobacter	212791	G	15	0	15	0.00000
Pseudorhodoplanes	1734920	G	15	0	15	0.00000
Methylovirgula	1156568	G	52	0	52	0.00001
Methylocella	120652	G	47	0	47	0.00001
Beijerinckia	532	G	38	0	38	0.00001
Methylocapsa	184923	G	38	0	38	0.00001
Cohaesibacter	655352	G	134	0	134	0.00002
Blastochloris	59282	G	125	1	126	0.00002
Oricola	1594166	G	74	0	74	0.00001
Ahrensia	152180	G	26	0	26	0.00000
Oceaniradius	2679892	G	17	1	18	0.00000
Pleomorphomonas	261933	G	67	2	69	0.00001
Hartmannibacter	1572860	G	25	2	27	0.00000
Chelatococcus	28209	G	69	0	69	0.00001
Reyranella	445219	G	67	0	67	0.00001
Aestuariivirga	2650923	G	65	0	65	0.00001
Acuticoccus	1904377	G	64	0	64	0.00001
Chenggangzhangella	2041902	G	40	0	40	0.00001
Bauldia	1145345	G	17	0	17	0.00000
Kaistia	166953	G	15	0	15	0.00000
