name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Chlorobaculum	256319	G	3087	36	3123	0.00010
Chlorobium	1091	G	1551	95	1646	0.00005
Pelodictyon	1099	G	1331	140	1471	0.00005
Chloroherpeton	100715	G	432	0	432	0.00001
Rhodothermus	29548	G	1286	45	1331	0.00004
Rhodocaloribacter	2893090	G	846	96	942	0.00003
Rubrivirga	1434037	G	1160	15	1175	0.00004
Salinibacter	146918	G	634	0	634	0.00002
Ignavibacterium	795750	G	1433	7	1440	0.00004
Melioribacter	1134403	G	722	0	722	0.00002
Gracilimonas	649462	G	990	9	999	0.00003
Cyclonatronum	2489367	G	729	116	845	0.00003
Gemmatimonas	173479	G	1079	0	1079	0.00003
Gemmatirosa	1706036	G	436	16	452	0.00001
Pseudogemmatithrix	3237678	G	334	13	347	0.00001
Candidatus Palauibacter	3056650	G	795	4	799	0.00002
Gaopeijia	3381669	G	697	0	697	0.00002
Fibrobacter	832	G	899	79	978	0.00003
Candidatus Cloacimonas	456826	G	570	0	570	0.00002
Fidelibacter	3377528	G	531	4	535	0.00002
Buttiauxella	82976	G	424130	22137	446267	0.01389
Citrobacter	544	G	103117	61829	164946	0.00513
Enterobacter	547	G	56924	53104	110028	0.00342
Klebsiella	570	G	41619	57238	98857	0.00308
Lelliottia	1330545	G	31817	3017	34834	0.00108
Escherichia	561	G	29542	122757	152299	0.00474
Dryocola	3021684	G	22155	1486	23641	0.00074
Cedecea	158483	G	18165	1070	19235	0.00060
Kosakonia	1330547	G	15917	1115	17032	0.00053
Salmonella	590	G	11520	60958	72478	0.00226
Leclercia	83654	G	9841	3894	13735	0.00043
Cronobacter	413496	G	9240	784	10024	0.00031
Kluyvera	579	G	8601	2008	10609	0.00033
Candidatus Blochmanniella	203804	G	2372	26	2398	0.00007
Candidatus Westeberhardia	1699619	G	72	10	82	0.00000
Candidatus Williamhamiltonella	568987	G	547	267	814	0.00003
Candidatus Regiella	568988	G	180	169	349	0.00001
Symbiopectobacterium	801	G	945	25	970	0.00003
Candidatus Gullanella	1906661	G	189	5	194	0.00001
Candidatus Hartigia	1449912	G	161	3	164	0.00001
Candidatus Hoaglandella	1906659	G	143	1	144	0.00000
Candidatus Purcelliella	472825	G	130	14	144	0.00000
Candidatus Tachikawaea	1682492	G	127	124	251	0.00001
Candidatus Mikella	1906660	G	82	2	84	0.00000
Candidatus Annandia	1302410	G	74	13	87	0.00000
Candidatus Doolittlea	1906657	G	30	0	30	0.00000
Plesiomonas	702	G	5192	891	6083	0.00019
Pseudocitrobacter	1504576	G	3546	965	4511	0.00014
Phytobacter	447792	G	2997	1895	4892	0.00015
Atlantibacter	1903434	G	2516	349	2865	0.00009
Franconibacter	1649295	G	2512	202	2714	0.00008
Siccibacter	1649298	G	2420	160	2580	0.00008
Pluralibacter	1330546	G	2132	243	2375	0.00007
Scandinavium	2726810	G	2070	2369	4439	0.00014
