name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Clostridium sp. CM027	2849865	S	141	1045	1186	0.00003
Clostridium sp. MF28	1702238	S	75	460	535	0.00001
Clostridium sp. CM028	2851575	S	25	146	171	0.00000
Clostridium sp. B9	3423224	S	16	12	28	0.00000
[Clostridium] innocuum	1522	S	80492	127438	207930	0.00513
Clostridium botulinum	1491	S	12282	5087	17369	0.00043
Clostridium perfringens	1502	S	11395	16293	27688	0.00068
Clostridium estertheticum	238834	S	11341	600	11941	0.00029
Clostridium baratii	1561	S	9896	318	10214	0.00025
Clostridium cadaveris	1529	S	8189	396	8585	0.00021
Clostridium pasteurianum	1501	S	5867	77	5944	0.00015
Clostridium kluyveri	1534	S	5471	105	5576	0.00014
Clostridium beijerinckii	1520	S	5285	3913	9198	0.00023
Clostridium thermosuccinogenes	84032	S	4730	582	5312	0.00013
Clostridium septicum	1504	S	4595	202	4797	0.00012
Clostridium intestinale	36845	S	4413	87	4500	0.00011
Clostridium bornimense	1216932	S	4180	518	4698	0.00012
Clostridium saccharoperbutylacetonicum	36745	S	4179	130	4309	0.00011
Clostridium isatidis	182773	S	4003	449	4452	0.00011
Clostridium butyricum	1492	S	3951	5242	9193	0.00023
Clostridium chauvoei	46867	S	3892	266	4158	0.00010
Clostridium felsineum	36839	S	3869	460	4329	0.00011
Clostridium culturomicium	1499683	S	3735	110	3845	0.00009
Clostridium cellulovorans	1493	S	3640	85	3725	0.00009
Clostridium tetani	1513	S	3283	139	3422	0.00008
Clostridium gasigenes	94869	S	3277	65	3342	0.00008
Clostridium manihotivorum	2320868	S	3201	41	3242	0.00008
Clostridium gelidum	704125	S	3091	65	3156	0.00008
Clostridium fermenticellae	2068654	S	2695	47	2742	0.00007
Clostridium taeniosporum	394958	S	2685	77	2762	0.00007
Clostridium thermarum	1716543	S	2656	235	2891	0.00007
Clostridium saccharobutylicum	169679	S	2643	448	3091	0.00008
Clostridium tagluense	360422	S	2598	123	2721	0.00007
Clostridium argentinense	29341	S	2480	54	2534	0.00006
