name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Roseitalea	1915401	G	606	35	641	0.00002
Oceaniradius	2679892	G	430	426	856	0.00003
Ahrensia	152180	G	251	2	253	0.00001
Pleomorphomonas	261933	G	1754	481	2235	0.00007
Hartmannibacter	1572860	G	377	85	462	0.00001
Acuticoccus	1904377	G	1999	61	2060	0.00007
Kaistia	166953	G	1452	157	1609	0.00005
Bauldia	1145345	G	450	7	457	0.00001
Phreatobacter	1632780	G	1793	120	1913	0.00006
Blastochloris	59282	G	1080	85	1165	0.00004
Cohaesibacter	655352	G	1011	27	1038	0.00003
Chelatococcus	28209	G	955	102	1057	0.00003
Alsobacter	1502180	G	798	68	866	0.00003
Chenggangzhangella	2041902	G	683	32	715	0.00002
Lichenihabitans	2723776	G	627	11	638	0.00002
Salinarimonas	690086	G	558	48	606	0.00002
Aestuariivirga	2650923	G	513	12	525	0.00002
Terrirubrum	3142786	G	471	11	482	0.00002
Methyloraptor	3382645	G	463	42	505	0.00002
Afifella	643217	G	450	94	544	0.00002
Rhodoligotrophos	987053	G	379	6	385	0.00001
Coralliovum	3228940	G	338	6	344	0.00001
Salaquimonas	2712688	G	145	2	147	0.00000
Sphingomonas	13687	G	29305	4611	33916	0.00109
Novosphingobium	165696	G	8983	1539	10522	0.00034
Sphingosinithalassobacter	2676233	G	501	32	533	0.00002
Stakelama	1124625	G	398	29	427	0.00001
Alterisphingorhabdus (ex Yan et al. 2024)	3382518	G	323	1	324	0.00001
Parablastomonas	1654718	G	316	12	328	0.00001
Hankyongella	1763827	G	248	19	267	0.00001
Citromicrobium	72173	G	215	24	239	0.00001
Tardibacter	2685927	G	182	211	393	0.00001
Erythrobacter	1041	G	4446	473	4919	0.00016
Porphyrobacter	1111	G	1166	368	1534	0.00005
Qipengyuania	1855416	G	4029	425	4454	0.00014
Altererythrobacter	361177	G	1904	165	2069	0.00007
Tsuneonella	2800686	G	1300	86	1386	0.00004
Croceicoccus	1295327	G	1245	352	1597	0.00005
Aurantiacibacter	2800681	G	791	77	868	0.00003
Croceibacterium	2676755	G	733	34	767	0.00002
Pelagerythrobacter	2800685	G	505	78	583	0.00002
Pseudoblastomonas	3423750	G	406	47	453	0.00001
Caenibius	2827482	G	399	57	456	0.00001
Paraurantiacibacter	2800682	G	311	7	318	0.00001
Parerythrobacter	2800684	G	128	8	136	0.00000
Sphingobium	165695	G	8998	3930	12928	0.00042
Sphingopyxis	165697	G	7912	1049	8961	0.00029
Sphingorhabdus	1434046	G	1819	68	1887	0.00006
Parasphingorhabdus	2709685	G	1419	45	1464	0.00005
Novosphingopyxis	2709686	G	489	36	525	0.00002
Sphingosinicella	335405	G	1289	135	1424	0.00005
Glacieibacterium	2860235	G	761	125	886	0.00003
Sandaracinobacteroides	2883109	G	727	17	744	0.00002
Polymorphobacter	1508451	G	711	216	927	0.00003
Rhizorhabdus	1649486	G	1288	462	1750	0.00006
Alterirhizorhabdus	3423723	G	317	11	328	0.00001
Allosphingosinicella	2823232	G	633	15	648	0.00002
Sphingomicrobium	1227948	G	499	17	516	0.00002
Blastomonas	150203	G	806	15	821	0.00003
Zymomonas	541	G	460	41	501	0.00002
Parasphingopyxis	1234545	G	434	5	439	0.00001
Aquisediminimonas	2676781	G	116	0	116	0.00000
Sulfitobacter	60136	G	6600	1645	8245	0.00027
Roseovarius	74030	G	4143	425	4568	0.00015
Leisingera	191028	G	2955	262	3217	0.00010
Phaeobacter	302485	G	2222	652	2874	0.00009
