name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Holosporaceae	44746	F	1235	12	1247	0.00004
Candidatus Paracaedibacteraceae	1777752	F	656	1	657	0.00002
Candidatus Nucleicultricaceae	3399800	F	153	5	158	0.00001
Emcibacteraceae	2066491	F	1725	42	1767	0.00006
Minwuiaceae	2493628	F	1127	40	1167	0.00004
Candidatus Puniceispirillaceae	3119833	F	557	11	568	0.00002
Candidatus Levibacteraceae	3457285	F	410	4	414	0.00001
Sneathiellaceae	510685	F	821	15	836	0.00003
Radicibacteraceae	3462473	F	555	200	755	0.00003
Burkholderiaceae	119060	F	121149	10670	131819	0.00438
Comamonadaceae	80864	F	93420	18163	111583	0.00370
Oxalobacteraceae	75682	F	53168	2931	56099	0.00186
Alcaligenaceae	506	F	45445	8168	53613	0.00178
Sphaerotilaceae	2975441	F	26199	14979	41178	0.00137
Sutterellaceae	995019	F	3779	133	3912	0.00013
Neisseriaceae	481	F	26532	1107	27639	0.00092
Chromobacteriaceae	1499392	F	14019	811	14830	0.00049
Chitinibacteraceae	2897177	F	8988	843	9831	0.00033
Aquaspirillaceae	2897176	F	2255	1077	3332	0.00011
Zoogloeaceae	2008794	F	10716	3192	13908	0.00046
Rhodocyclaceae	75787	F	6135	697	6832	0.00023
Azonexaceae	2008795	F	5854	557	6411	0.00021
Fluviibacteraceae	2808923	F	565	76	641	0.00002
Methylophilaceae	32011	F	4467	181	4648	0.00015
Nitrosomonadaceae	206379	F	4445	357	4802	0.00016
Sterolibacteriaceae	2008793	F	3721	686	4407	0.00015
Gallionellaceae	90627	F	2535	108	2643	0.00009
Sulfuricellaceae	2772226	F	2252	156	2408	0.00008
Thiobacillaceae	2008790	F	2207	618	2825	0.00009
Usitatibacteraceae	2803844	F	1475	1709	3184	0.00011
Casimicrobiaceae	2705999	F	437	904	1341	0.00004
Ferrovaceae	1442156	F	310	5	315	0.00001
Acidithiobacillaceae	225058	F	3545	27	3572	0.00012
Thermithiobacillaceae	225059	F	535	107	642	0.00002
Mariprofundaceae	580372	F	819	1	820	0.00003
Magnetococcaceae	1191479	F	709	0	709	0.00002
Hydrogenophilaceae	206349	F	572	20	592	0.00002
Desulfovibrionaceae	194924	F	183741	8537	192278	0.00638
Desulfomicrobiaceae	213116	F	4915	204	5119	0.00017
Desulfohalobiaceae	213117	F	499	6	505	0.00002
Geobacteraceae	213422	F	16820	556	17376	0.00058
Desulfuromonadaceae	213421	F	4450	448	4898	0.00016
Syntrophotaleaceae	2812024	F	2239	56	2295	0.00008
Geoalkalibacteraceae	3031665	F	1466	308	1774	0.00006
Desulfosarcinaceae	3031624	F	5252	178	5430	0.00018
Desulfobacteraceae	213119	F	3210	51	3261	0.00011
Desulfococcaceae	2931039	F	3190	63	3253	0.00011
Desulfolunaceae	3031622	F	1081	15	1096	0.00004
Desulfatibacillaceae	3031627	F	1005	8	1013	0.00003
Desulfosudaceae	2904715	F	904	21	925	0.00003
Desulfocapsaceae	2886822	F	4891	133	5024	0.00017
Desulfobulbaceae	213121	F	4838	238	5076	0.00017
Thiovibrionaceae	3072124	F	679	275	954	0.00003
Desulfarculaceae	453228	F	2030	219	2249	0.00007
Thermodesulfobacteriaceae	188711	F	1386	14	1400	0.00005
Thermodesulfatatoraceae	3031464	F	272	5	277	0.00001
Syntrophobacteraceae	213465	F	1235	120	1355	0.00004
Syntrophaceae	213468	F	930	19	949	0.00003
Desulfomonilaceae	3031658	F	431	0	431	0.00001
Desulfobaccaceae	3031656	F	315	0	315	0.00001
Candidatus Desulfofervidaceae	1902584	F	313	0	313	0.00001
Dissulfuribacteraceae	3031471	F	183	0	183	0.00001
Pirellulaceae	2691357	F	13404	415	13819	0.00046
Lacipirellulaceae	2691359	F	6392	185	6577	0.00022
Thermoguttaceae	2691358	F	475	9	484	0.00002
Planctomycetaceae	126	F	17095	871	17966	0.00060
Isosphaeraceae	1763524	F	8114	69	8183	0.00027
Gemmataceae	1914233	F	7325	1795	9120	0.00030
Kolteriaceae	3444226	F	713	0	713	0.00002
Sedimentisphaeraceae	2483367	F	1574	353	1927	0.00006
Anaerohalosphaeraceae	2690158	F	592	1296	1888	0.00006
Tepidisphaeraceae	1771355	F	580	0	580	0.00002
Phycisphaeraceae	666507	F	1663	22	1685	0.00006
Candidatus Uabimicrobiaceae	2897348	F	1487	0	1487	0.00005
Candidatus Brocadiaceae	1127830	F	535	0	535	0.00002
Akkermansiaceae	1647988	F	25558	1024	26582	0.00088
Verrucomicrobiaceae	203557	F	10257	68	10325	0.00034
Fontisphaeraceae	3050006	F	760	0	760	0.00003
Opitutaceae	134623	F	9450	178	9628	0.00032
Alterococcaceae	3056375	F	818	20	838	0.00003
Coraliomargaritaceae	3056371	F	1963	13	1976	0.00007
Cerasicoccaceae	3056374	F	1050	369	1419	0.00005
Methylacidiphilaceae	717964	F	775	601	1376	0.00005
Parachlamydiaceae	92713	F	1300	67	1367	0.00005
Candidatus Rhabdochlamydiaceae	689704	F	1202	32	1234	0.00004
Simkaniaceae	92712	F	472	12	484	0.00002
Waddliaceae	92714	F	183	13	196	0.00001
Chlamydiaceae	809	F	2328	58	2386	0.00008
Tichowtungiaceae	2907186	F	1573	8	1581	0.00005
Kiritimatiellaceae	1921783	F	677	574	1251	0.00004
Lentisphaeraceae	566277	F	1355	198	1553	0.00005
Myxococcaceae	31	F	14939	743	15682	0.00052
Archangiaceae	39	F	12029	684	12713	0.00042
Anaeromyxobacteraceae	1524215	F	4521	134	4655	0.00015
Vulgatibacteraceae	1524213	F	419	8	427	0.00001
Pendulisporaceae	3375061	F	2723	45	2768	0.00009
Polyangiaceae	49	F	25492	561	26053	0.00086
Sandaracinaceae	1055686	F	1961	31	1992	0.00007
Labilitrichaceae	1524216	F	1203	14	1217	0.00004
Nannocystaceae	224463	F	2503	23	2526	0.00008
Kofleriaceae	224464	F	1819	24	1843	0.00006
Campylobacteraceae	72294	F	21442	1498	22940	0.00076
Arcobacteraceae	2808963	F	20068	653	20721	0.00069
Helicobacteraceae	72293	F	7549	247	7796	0.00026
Sulfurimonadaceae	2771471	F	7187	87	7274	0.00024
Sulfurospirillaceae	2932623	F	3134	38	3172	0.00011
Sulfurovaceae	2771472	F	2037	60	2097	0.00007
Hydrogenimonadaceae	292630	F	1378	35	1413	0.00005
Nitratiruptoraceae	2795691	F	2181	57	2238	0.00007
Nautiliaceae	224467	F	1600	41	1641	0.00005
Hippeaceae	3048035	F	358	7	365	0.00001
Treponemataceae	2845253	F	24325	509	24834	0.00082
Borreliaceae	1643685	F	5401	46	5447	0.00018
Spirochaetaceae	137	F	5006	39	5045	0.00017
Sphaerochaetaceae	2791015	F	4040	134	4174	0.00014
Breznakiellaceae	2951104	F	3228	103	3331	0.00011
Leptospiraceae	170	F	8422	210	8632	0.00029
Brachyspiraceae	143786	F	5027	109	5136	0.00017
Winmispiraceae	3409819	F	624	0	624	0.00002
Thermospiraceae	3024225	F	254	0	254	0.00001
Acidobacteriaceae	204434	F	14405	26	14431	0.00048
Candidatus Korobacteraceae	3121618	F	1167	5	1172	0.00004
Bryobacteraceae	1962910	F	826	0	826	0.00003
Holophagaceae	574976	F	5140	9	5149	0.00017
Acanthopleuribacteraceae	533207	F	2113	17	2130	0.00007
Thermotomaculaceae	2562244	F	293	1	294	0.00001
Vicinamibacteraceae	2211325	F	1528	53	1581	0.00005
Chloracidobacteriaceae	3681503	F	1330	1	1331	0.00004
Pseudobdellovibrionaceae	213483	F	8806	10	8816	0.00029
Silvanigrellaceae	2024974	F	1677	567	2244	0.00007
Bacteriovoracaceae	263369	F	1140	20	1160	0.00004
Halobacteriovoraceae	1652132	F	725	0	725	0.00002
Nitrospiraceae	189779	F	5722	514	6236	0.00021
Thermodesulfovibrionaceae	2811504	F	1031	1	1032	0.00003
Dissulfurispiraceae	2811505	F	272	0	272	0.00001
Aquificaceae	64898	F	1645	0	1645	0.00005
Hydrogenothermaceae	224027	F	761	9	770	0.00003
Desulfurobacteriaceae	558314	F	629	1	630	0.00002
Geovibrionaceae	2945019	F	1008	8	1016	0.00003
Mucispirillaceae	2945020	F	464	6	470	0.00002
Flexistipitaceae	2945022	F	413	4	417	0.00001
Deferribacteraceae	191394	F	358	6	364	0.00001
Calditerrivibrionaceae	2945021	F	326	1	327	0.00001
Elusimicrobiaceae	641876	F	1263	1	1264	0.00004
Endomicrobiaceae	1783343	F	597	0	597	0.00002
Nitrospinaceae	407032	F	1562	2	1564	0.00005
Dictyoglomaceae	203488	F	1482	1	1483	0.00005
Sphaerobacteraceae	85002	F	828	0	828	0.00003
Thermomicrobiaceae	189777	F	279	0	279	0.00001
Candidatus Caldatribacteriaceae	3378215	F	430	0	430	0.00001
Atribacteraceae	2847776	F	258	0	258	0.00001
Thermatribacteraceae	3240449	F	87	120	207	0.00001
Atrimonadaceae	3149263	F	81	114	195	0.00001
Calditrichaceae	1962854	F	942	0	942	0.00003
Chrysiogenaceae	189770	F	712	87	799	0.00003
Thermodesulfobiaceae	227387	F	464	0	464	0.00002
Thermosulfidibacteraceae	3120748	F	319	0	319	0.00001
Coprothermobacteraceae	2138247	F	316	22	338	0.00001
Caldisericaceae	693073	F	293	240	533	0.00002
Oscillospiraceae	216572	F	878467	153989	1032456	0.03427
Clostridiaceae	31979	F	240751	162887	403638	0.01340
Clostridiales Family XVII. Incertae Sedis	539000	F	2685	2419	5104	0.00017
Clostridiales Family XVI. Incertae Sedis	543347	F	773	7	780	0.00003
Acutalibacteraceae	3082771	F	75711	9164	84875	0.00282
Butyricicoccaceae	3085642	F	54456	4270	58726	0.00195
Eubacteriaceae	186806	F	53045	5104	58149	0.00193
Desulfitobacteriaceae	2937909	F	30759	2636	33395	0.00111
Peptococcaceae	186807	F	15462	874	16336	0.00054
Aristaeellaceae	3046368	F	9645	8	9653	0.00032
Syntrophomonadaceae	68298	F	4276	103	4379	0.00015
Fusibacteraceae	3679999	F	3616	36	3652	0.00012
Desulfallaceae	2867375	F	2660	17	2677	0.00009
Heliobacteriaceae	31984	F	2605	120	2725	0.00009
Proteinivoracaceae	1491775	F	2438	16	2454	0.00008
Symbiobacteriaceae	543349	F	2259	2	2261	0.00008
Thermincolaceae	2937911	F	889	36	925	0.00003
Desulfotomaculaceae	2937910	F	592	178	770	0.00003
Lachnospiraceae	186803	F	536214	86813	623027	0.02068
Anaerotignaceae	3118652	F	15247	2769	18016	0.00060
Vallitaleaceae	2603322	F	4444	61	4505	0.00015
Cellulosilyticaceae	3018741	F	3689	40	3729	0.00012
Defluviitaleaceae	1185407	F	1614	312	1926	0.00006
Peptostreptococcaceae	186804	F	58488	10184	68672	0.00228
Anaerovoracaceae	543314	F	56346	2827	59173	0.00196
Natronincolaceae	3118656	F	9833	236	10069	0.00033
Peptoclostridiaceae	3120161	F	3441	175	3616	0.00012
Filifactoraceae	3118655	F	3091	485	3576	0.00012
Thermotaleaceae	3118657	F	2405	74	2479	0.00008
Caminicellaceae	3118654	F	1249	51	1300	0.00004
Thermoanaerobacteraceae	186814	F	14571	490	15061	0.00050
Candidatus Desulforudaceae	3399799	F	1646	7	1653	0.00005
Christensenellaceae	990719	F	11507	1460	12967	0.00043
Neomoorellaceae	3039168	F	5280	13	5293	0.00018
Zhaonellaceae	2748673	F	676	10	686	0.00002
Desulfitibacteraceae	3039170	F	539	2	541	0.00002
Halobacteroidaceae	53434	F	2120	17	2137	0.00007
Halanaerobiaceae	972	F	2093	887	2980	0.00010
Halothermotrichaceae	3046412	F	628	6	634	0.00002
Acetivibrionaceae	3120654	F	5090	1092	6182	0.00021
Monoglobaceae	3085657	F	3931	991	4922	0.00016
Tepidanaerobacteraceae	2770092	F	2098	11	2109	0.00007
Thermosediminibacteraceae	2770093	F	502	1	503	0.00002
Mahellaceae	3120709	F	1133	112	1245	0.00004
Natranaerobiaceae	485255	F	495	1	496	0.00002
Natranaerofabaceae	2807496	F	488	0	488	0.00002
Koleobacteraceae	2786988	F	517	3	520	0.00002
Enterococcaceae	81852	F	917133	122552	1039685	0.03451
Lactobacillaceae	33958	F	87070	7021	94091	0.00312
Streptococcaceae	1300	F	84634	18314	102948	0.00342
Carnobacteriaceae	186828	F	23754	2487	26241	0.00087
Aerococcaceae	186827	F	9719	1201	10920	0.00036
Bacillaceae	186817	F	442546	93966	536512	0.01781
Paenibacillaceae	186822	F	236005	7385	243390	0.00808
Staphylococcaceae	90964	F	56479	21002	77481	0.00257
Caryophanaceae	186818	F	50268	7837	58105	0.00193
Listeriaceae	186820	F	15797	4250	20047	0.00067
Anoxybacillaceae	3120669	F	14889	3385	18274	0.00061
Alicyclobacillaceae	186823	F	10912	8906	19818	0.00066
Bacillales Family X. Incertae Sedis	539003	F	473	10	483	0.00002
Fictibacillaceae	3120697	F	7074	1277	8351	0.00028
Thermoactinomycetaceae	186824	F	4749	160	4909	0.00016
Gemellaceae	539738	F	3691	860	4551	0.00015
Guptibacillaceae	3421337	F	2246	671	2917	0.00010
Sporolactobacillaceae	186821	F	2107	84	2191	0.00007
Abyssicoccaceae	3076164	F	488	241	729	0.00002
Tissierellaceae	1737406	F	55572	728	56300	0.00187
Peptoniphilaceae	1570339	F	16999	3397	20396	0.00068
Acidilutibacteraceae	2992717	F	7548	874	8422	0.00028
Tepidimicrobiaceae	2992719	F	1686	112	1798	0.00006
Gottschalkiaceae	2042895	F	1192	15	1207	0.00004
Thermohalobacteraceae	2848916	F	1183	33	1216	0.00004
Sporanaerobacteraceae	2992718	F	793	8236	9029	0.00030
Erysipelotrichaceae	128827	F	56111	27773	83884	0.00278
Coprobacillaceae	2810280	F	26629	3127	29756	0.00099
Turicibacteraceae	2810281	F	7527	386	7913	0.00026
Sporomusaceae	1843490	F	27985	917	28902	0.00096
Selenomonadaceae	1843491	F	26430	804	27234	0.00090
Veillonellaceae	31977	F	14289	928	15217	0.00051
Acidaminococcaceae	909930	F	8337	713	9050	0.00030
Caldicellulosiruptoraceae	3071002	F	5431	107	5538	0.00018
Geochordaceae	3366852	F	1343	3	1346	0.00004
Limnochordaceae	1676650	F	1128	601	1729	0.00006
Dethiobacteraceae	3086088	F	539	1	540	0.00002
Mycobacteriaceae	1762	F	351781	19102	370883	0.01231
Nocardiaceae	85025	F	213732	16548	230280	0.00764
Corynebacteriaceae	1653	F	49810	15844	65654	0.00218
Gordoniaceae	85026	F	22542	3179	25721	0.00085
Segniliparaceae	316606	F	16231	369	16600	0.00055
Tsukamurellaceae	85028	F	7857	822	8679	0.00029
Dietziaceae	85029	F	3134	2470	5604	0.00019
Hoyosellaceae	3040680	F	299	10	309	0.00001
Lawsonellaceae	2805586	F	249	24	273	0.00001
Streptomycetaceae	2062	F	597698	52610	650308	0.02158
Carbonactinosporaceae	2864377	F	583	50	633	0.00002
